ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
200915_x_at	2.81e-01	1.53e-01	-1.452204	-5.7297456	-0.2799473	KTN1	kinectin 1
208484_at	2.81e-01	1.53e-01	-1.452079	-5.7299209	-0.6618147	HIST1H1A	histone cluster 1, H1a
215958_at	2.81e-01	1.53e-01	1.451874	-5.7302078	0.6235482		
207540_s_at	2.81e-01	1.53e-01	-1.451837	-5.7302595	-0.3252923	SYK	spleen associated tyrosine kinase
210735_s_at	2.81e-01	1.53e-01	1.451669	-5.7304954	0.2553522	CA12	carbonic anhydrase 12
205589_at	2.81e-01	1.53e-01	1.451571	-5.730633	0.2569952	MYL3	myosin light chain 3
217633_at	2.81e-01	1.53e-01	1.451545	-5.7306688	0.4911894	URB1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)
214663_at	2.81e-01	1.53e-01	1.451289	-5.7310278	0.2235078	DSTYK	dual serine/threonine and tyrosine protein kinase
209820_s_at	2.81e-01	1.53e-01	1.451233	-5.7311062	0.2912425	TBL3	transducin beta like 3
206289_at	2.81e-01	1.53e-01	1.451173	-5.7311897	0.25503	HOXA4	homeobox A4
216121_at	2.81e-01	1.53e-01	1.451115	-5.7312717	0.2947039		
210047_at	2.81e-01	1.53e-01	1.450954	-5.7314964	0.5211692	SLC11A2	solute carrier family 11 member 2
217317_s_at	2.82e-01	1.53e-01	-1.450721	-5.7318227	-0.3303173	HERC2P9///HERC2P2	hect domain and RLD 2 pseudogene 9///hect domain and RLD 2 pseudogene 2
214428_x_at	2.82e-01	1.53e-01	-1.450667	-5.7318975	-0.4277821	C4B_2///C4B///C4A	complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)
201869_s_at	2.82e-01	1.53e-01	-1.450475	-5.7321665	-0.5920091	TBL1X	transducin (beta)-like 1X-linked
211908_x_at	2.82e-01	1.53e-01	-1.450427	-5.7322333	-0.412572	IGK	immunoglobulin kappa locus
217129_at	2.82e-01	1.54e-01	1.450257	-5.7324715	0.5246931		
212879_x_at	2.82e-01	1.54e-01	-1.450041	-5.7327741	-0.3873187	PIAS4	protein inhibitor of activated STAT 4
204711_at	2.82e-01	1.54e-01	-1.44966	-5.7333074	-0.2306143	KIAA0753	KIAA0753
208349_at	2.82e-01	1.54e-01	1.449442	-5.7336115	0.2776653	TRPA1	transient receptor potential cation channel subfamily A member 1
207843_x_at	2.82e-01	1.54e-01	1.449245	-5.7338869	0.3454035	CYB5A	cytochrome b5 type A
216554_s_at	2.82e-01	1.54e-01	1.449007	-5.7342204	0.2205435	ENO1	enolase 1
218896_s_at	2.82e-01	1.54e-01	-1.448975	-5.734264	-0.3466711	NCBP3	nuclear cap binding subunit 3
210336_x_at	2.82e-01	1.54e-01	1.448733	-5.7346033	0.4848529	MZF1	myeloid zinc finger 1
202460_s_at	2.82e-01	1.54e-01	1.448638	-5.7347355	0.4040262	LPIN2	lipin 2
213270_at	2.82e-01	1.54e-01	-1.448351	-5.7351365	-0.3474262	MPP2	membrane palmitoylated protein 2
204327_s_at	2.82e-01	1.54e-01	-1.448299	-5.7352098	-0.3002507	ZNF202	zinc finger protein 202
220692_at	2.83e-01	1.54e-01	-1.448073	-5.7355249	-0.3970926		
217207_s_at	2.83e-01	1.54e-01	1.447933	-5.735721	0.2452584	BTNL3	butyrophilin like 3
216207_x_at	2.83e-01	1.54e-01	-1.447448	-5.7363979	-0.5555462	IGKC	immunoglobulin kappa constant
212001_at	2.83e-01	1.54e-01	-1.447425	-5.7364304	-0.3262587	SUGP2	SURP and G-patch domain containing 2
218052_s_at	2.83e-01	1.54e-01	-1.447139	-5.73683	-0.3672164	ATP13A1	ATPase 13A1
208139_s_at	2.83e-01	1.54e-01	1.447009	-5.7370109	0.2759945		
213807_x_at	2.83e-01	1.55e-01	1.44643	-5.7378192	0.2674932	MET	MET proto-oncogene, receptor tyrosine kinase
219550_at	2.83e-01	1.55e-01	-1.446241	-5.7380832	-0.816105	ROBO3	roundabout guidance receptor 3
212862_at	2.83e-01	1.55e-01	-1.446238	-5.7380865	-0.2094526	CDS2	CDP-diacylglycerol synthase 2
220796_x_at	2.83e-01	1.55e-01	-1.445941	-5.738502	-0.3516623	SLC35E1	solute carrier family 35 member E1
210380_s_at	2.84e-01	1.55e-01	1.445733	-5.7387921	0.5704186	CACNA1G	calcium voltage-gated channel subunit alpha1 G
209812_x_at	2.84e-01	1.55e-01	1.445701	-5.7388364	0.4389596	CASP2	caspase 2
205742_at	2.84e-01	1.55e-01	-1.445315	-5.7393744	-0.3184529	TNNI3	troponin I3, cardiac type
209745_at	2.84e-01	1.55e-01	-1.445273	-5.7394326	-0.3745151	COQ7	coenzyme Q7, hydroxylase
217604_at	2.84e-01	1.55e-01	-1.44471	-5.7402184	-0.3718589		
211099_s_at	2.84e-01	1.55e-01	-1.444682	-5.740257	-0.7282994	CNGB1	cyclic nucleotide gated channel beta 1
204842_x_at	2.84e-01	1.55e-01	1.444502	-5.7405089	0.2618951	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
201875_s_at	2.84e-01	1.55e-01	-1.444489	-5.7405268	-0.1789437	MPZL1	myelin protein zero like 1
214443_at	2.84e-01	1.55e-01	1.444443	-5.7405905	0.3357534	PVR	poliovirus receptor
222328_x_at	2.84e-01	1.55e-01	1.444323	-5.7407581	0.3304616		
210032_s_at	2.84e-01	1.55e-01	1.444116	-5.7410463	0.5968417	SPAG6	sperm associated antigen 6
214000_s_at	2.84e-01	1.55e-01	1.444004	-5.7412017	0.4878043	RGS10	regulator of G-protein signaling 10
212423_at	2.84e-01	1.55e-01	1.443946	-5.7412831	0.3389076	ZCCHC24	zinc finger CCHC-type containing 24
218795_at	2.84e-01	1.55e-01	1.443883	-5.741371	0.3336958	ACP6	acid phosphatase 6, lysophosphatidic
221297_at	2.84e-01	1.55e-01	1.443785	-5.741508	0.2536997	GPRC5D	G protein-coupled receptor class C group 5 member D
208654_s_at	2.84e-01	1.55e-01	-1.443708	-5.7416142	-0.3333261	CD164	CD164 molecule
202044_at	2.84e-01	1.55e-01	1.443277	-5.7422144	0.5258837	ARHGAP35	Rho GTPase activating protein 35
219327_s_at	2.85e-01	1.56e-01	-1.442888	-5.7427562	-0.62527	GPRC5C	G protein-coupled receptor class C group 5 member C
206193_s_at	2.85e-01	1.56e-01	-1.442377	-5.7434676	-0.7178717	CDSN	corneodesmosin
216545_at	2.85e-01	1.56e-01	1.442348	-5.7435093	0.5197541		
216169_at	2.85e-01	1.56e-01	-1.442293	-5.7435854	-0.5478611		
213362_at	2.85e-01	1.56e-01	1.442268	-5.7436203	0.4649861	PTPRD	protein tyrosine phosphatase, receptor type D
208989_s_at	2.85e-01	1.56e-01	-1.442127	-5.7438159	-0.3039992	KDM2A	lysine demethylase 2A
212648_at	2.85e-01	1.56e-01	1.442064	-5.7439042	0.2048785	DHX29	DEAH-box helicase 29
204769_s_at	2.85e-01	1.56e-01	-1.442026	-5.7439569	-0.2601454	TAP2	transporter 2, ATP binding cassette subfamily B member
202774_s_at	2.85e-01	1.56e-01	-1.442	-5.7439926	-0.340672	SFSWAP	splicing factor SWAP homolog
214900_at	2.85e-01	1.56e-01	-1.441947	-5.7440671	-0.4118498	ZKSCAN1	zinc finger with KRAB and SCAN domains 1
205107_s_at	2.85e-01	1.56e-01	-1.44188	-5.7441603	-0.2307114	EFNA4	ephrin A4
210475_at	2.85e-01	1.56e-01	1.441813	-5.7442531	0.3683479	POU3F1	POU class 3 homeobox 1
204638_at	2.85e-01	1.56e-01	-1.441756	-5.7443332	-0.3787277	ACP5	acid phosphatase 5, tartrate resistant
222027_at	2.85e-01	1.56e-01	-1.44173	-5.7443693	-0.2251858	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
215318_at	2.85e-01	1.56e-01	-1.441693	-5.7444203	-0.4915349	MINOS1P1	mitochondrial inner membrane organizing system 1 pseudogene 1
35626_at	2.85e-01	1.56e-01	-1.441655	-5.7444735	-0.4350365	SGSH	N-sulfoglucosamine sulfohydrolase
206894_at	2.85e-01	1.56e-01	1.441364	-5.7448778	0.4917143	APOA4	apolipoprotein A4
203393_at	2.85e-01	1.56e-01	1.441314	-5.744947	0.4683064	HES1	hes family bHLH transcription factor 1
AFFX-BioC-5_at	2.85e-01	1.56e-01	1.441308	-5.7449557	0.3410619		
203077_s_at	2.85e-01	1.56e-01	-1.441282	-5.7449915	-0.2637683	SMAD2	SMAD family member 2
203111_s_at	2.85e-01	1.56e-01	1.441261	-5.7450211	0.5075021	PTK2B	protein tyrosine kinase 2 beta
208830_s_at	2.85e-01	1.56e-01	1.441239	-5.7450523	0.2486242	SUPT6H	SPT6 homolog, histone chaperone
205519_at	2.85e-01	1.56e-01	-1.441025	-5.7453491	-0.4480898	WDR76	WD repeat domain 76
201206_s_at	2.85e-01	1.56e-01	-1.441015	-5.7453637	-0.5119585	RRBP1	ribosome binding protein 1
209740_s_at	2.85e-01	1.56e-01	1.44093	-5.7454815	0.4781975	PNPLA4	patatin like phospholipase domain containing 4
200603_at	2.85e-01	1.56e-01	1.440771	-5.7457033	0.2460076	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
205543_at	2.85e-01	1.56e-01	1.440744	-5.7457395	0.3605407	HSPA4L	heat shock protein family A (Hsp70) member 4 like
219573_at	2.85e-01	1.56e-01	-1.440626	-5.7459046	-0.2493288	CARMIL1	capping protein regulator and myosin 1 linker 1
208031_s_at	2.85e-01	1.56e-01	-1.440182	-5.7465211	-0.4859612	RFX2	regulatory factor X2
201249_at	2.85e-01	1.56e-01	-1.440079	-5.7466644	-0.5247427	SLC2A1	solute carrier family 2 member 1
213141_at	2.85e-01	1.56e-01	1.440078	-5.7466658	0.3656834	PSKH1	protein serine kinase H1
216402_at	2.85e-01	1.56e-01	1.439758	-5.7471115	0.3961902	SEC14L4	SEC14 like lipid binding 4
221609_s_at	2.86e-01	1.57e-01	1.439534	-5.7474221	0.6222342	WNT6	Wnt family member 6
214436_at	2.86e-01	1.57e-01	-1.439463	-5.7475205	-0.3840632	FBXL2	F-box and leucine rich repeat protein 2
205440_s_at	2.86e-01	1.57e-01	1.439292	-5.7477582	0.4374608	NPY1R	neuropeptide Y receptor Y1
207406_at	2.86e-01	1.57e-01	-1.439102	-5.7480225	-0.578141	CYP7A1	cytochrome P450 family 7 subfamily A member 1
210816_s_at	2.86e-01	1.57e-01	1.438854	-5.7483664	0.2910759	CYB561	cytochrome b561
215211_at	2.86e-01	1.57e-01	-1.438804	-5.7484359	-0.611847	RRN3P1	RRN3 homolog, RNA polymerase I transcription factor pseudogene 1
208638_at	2.86e-01	1.57e-01	-1.438798	-5.7484444	-0.188037	PDIA6	protein disulfide isomerase family A member 6
216065_at	2.86e-01	1.57e-01	1.438619	-5.7486931	0.4061778	B3GALT4	beta-1,3-galactosyltransferase 4
219540_at	2.86e-01	1.57e-01	-1.438527	-5.7488203	-0.3291555	ZNF267	zinc finger protein 267
217773_s_at	2.86e-01	1.57e-01	1.438226	-5.7492388	0.2966576	NDUFA4	NDUFA4, mitochondrial complex associated
211305_x_at	2.86e-01	1.57e-01	1.438212	-5.7492588	0.5296482	FCAR	Fc fragment of IgA receptor
203466_at	2.86e-01	1.57e-01	-1.438088	-5.7494311	-0.3331372	MPV17	MPV17, mitochondrial inner membrane protein
214071_at	2.86e-01	1.57e-01	1.438066	-5.7494614	0.614604	GNAL	G protein subunit alpha L
213357_at	2.86e-01	1.57e-01	1.4379	-5.7496919	0.2307233	GTF2H5	general transcription factor IIH subunit 5
214084_x_at	2.86e-01	1.57e-01	-1.43785	-5.7497602	-0.5943249	NCF1	neutrophil cytosolic factor 1
217573_at	2.86e-01	1.57e-01	-1.437719	-5.7499432	-0.6248031	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C
202783_at	2.86e-01	1.57e-01	-1.437438	-5.7503331	-0.4681509	NNT	nicotinamide nucleotide transhydrogenase
214386_at	2.86e-01	1.57e-01	1.437436	-5.7503359	0.3056833		
205038_at	2.86e-01	1.57e-01	-1.437146	-5.7507374	-0.4335664	IKZF1	IKAROS family zinc finger 1
213744_at	2.86e-01	1.57e-01	1.437075	-5.7508365	0.3970299	ATRNL1	attractin like 1
206609_at	2.86e-01	1.57e-01	-1.437045	-5.7508786	-0.5819557	MAGEC1	MAGE family member C1
214954_at	2.87e-01	1.57e-01	-1.436687	-5.7513748	-1.074604	SUSD5	sushi domain containing 5
216052_x_at	2.87e-01	1.57e-01	-1.436641	-5.7514384	-0.4789015	ARTN	artemin
217558_at	2.87e-01	1.57e-01	1.436358	-5.7518315	0.4245449	CYP2C9	cytochrome P450 family 2 subfamily C member 9
208243_s_at	2.87e-01	1.58e-01	1.435901	-5.7524643	0.5136406	CNR1	cannabinoid receptor 1
221359_at	2.87e-01	1.58e-01	1.435862	-5.7525188	0.4251804	GDNF	glial cell derived neurotrophic factor
215012_at	2.87e-01	1.58e-01	-1.43583	-5.7525635	-0.4307679	ZNF451	zinc finger protein 451
207577_at	2.87e-01	1.58e-01	1.435536	-5.7529697	0.4494521	HTR4	5-hydroxytryptamine receptor 4
208476_s_at	2.87e-01	1.58e-01	-1.435385	-5.7531798	-0.4695287	FRMD4A	FERM domain containing 4A
216845_x_at	2.87e-01	1.58e-01	-1.435343	-5.7532372	-0.4964355	KMT2D	lysine methyltransferase 2D
203115_at	2.87e-01	1.58e-01	1.435319	-5.7532706	0.27472	FECH	ferrochelatase
205330_at	2.87e-01	1.58e-01	-1.434947	-5.7537867	-0.293294	MN1	MN1 proto-oncogene, transcriptional regulator
216866_s_at	2.87e-01	1.58e-01	1.434863	-5.7539025	0.3934882	COL14A1	collagen type XIV alpha 1 chain
214997_at	2.87e-01	1.58e-01	-1.434862	-5.7539042	-0.3597941	SCAI	suppressor of cancer cell invasion
218646_at	2.88e-01	1.58e-01	-1.434228	-5.7547825	-0.2740701	HPF1	histone PARylation factor 1
210347_s_at	2.88e-01	1.58e-01	-1.434097	-5.7549637	-0.3941438	BCL11A	B-cell CLL/lymphoma 11A
212876_at	2.88e-01	1.58e-01	-1.43396	-5.755154	-0.3944065	B4GALT4	beta-1,4-galactosyltransferase 4
217273_at	2.88e-01	1.58e-01	1.433841	-5.7553183	0.3542537	PRAMEF10	PRAME family member 10
205731_s_at	2.88e-01	1.58e-01	1.433812	-5.755358	0.4880864	NCOA2	nuclear receptor coactivator 2
203354_s_at	2.88e-01	1.58e-01	1.433778	-5.7554052	0.3874645	PSD3	pleckstrin and Sec7 domain containing 3
211591_s_at	2.88e-01	1.58e-01	-1.433608	-5.7556407	-0.42183	PDE4A	phosphodiesterase 4A
222014_x_at	2.88e-01	1.58e-01	-1.433571	-5.7556918	-0.3600323	MTO1	mitochondrial tRNA translation optimization 1
214190_x_at	2.88e-01	1.58e-01	-1.433317	-5.756044	-0.6544305	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
207360_s_at	2.88e-01	1.58e-01	1.433056	-5.7564043	0.2921744	NTSR1	neurotensin receptor 1 (high affinity)
208294_x_at	2.88e-01	1.58e-01	1.432973	-5.7565192	0.4642676	CSHL1	chorionic somatomammotropin hormone like 1
216934_at	2.88e-01	1.58e-01	1.432889	-5.7566363	0.3569435		
220647_s_at	2.88e-01	1.59e-01	-1.432534	-5.7571264	-0.3301429	COA4	cytochrome c oxidase assembly factor 4 homolog
218002_s_at	2.88e-01	1.59e-01	-1.432527	-5.757137	-0.9419319	CXCL14	C-X-C motif chemokine ligand 14
203058_s_at	2.88e-01	1.59e-01	-1.432167	-5.7576353	-0.4642552	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
218247_s_at	2.88e-01	1.59e-01	-1.432045	-5.7578028	-0.2333238	MEX3C	mex-3 RNA binding family member C
217872_at	2.88e-01	1.59e-01	1.431988	-5.7578829	0.2349236	PIH1D1	PIH1 domain containing 1
212055_at	2.88e-01	1.59e-01	1.431892	-5.7580145	0.2593185	TPGS2	tubulin polyglutamylase complex subunit 2
217390_x_at	2.88e-01	1.59e-01	1.431631	-5.758376	0.3777445		
212437_at	2.88e-01	1.59e-01	-1.431561	-5.7584733	-0.3622359	CENPB	centromere protein B
215088_s_at	2.88e-01	1.59e-01	1.43145	-5.7586266	0.3311198	SDHC	succinate dehydrogenase complex subunit C
217077_s_at	2.88e-01	1.59e-01	1.431387	-5.7587131	0.4185113	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
220385_at	2.88e-01	1.59e-01	1.431384	-5.758718	0.2612303	JPH2	junctophilin 2
216991_at	2.88e-01	1.59e-01	1.431301	-5.7588317	0.5936637	ZNF224	zinc finger protein 224
200816_s_at	2.89e-01	1.59e-01	1.431113	-5.7590914	0.2247799	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1
200624_s_at	2.89e-01	1.59e-01	-1.431104	-5.7591037	-0.2911656	SNHG4///MATR3	small nucleolar RNA host gene 4///matrin 3
203669_s_at	2.89e-01	1.59e-01	1.430967	-5.759293	0.4262615	DGAT1	diacylglycerol O-acyltransferase 1
205974_at	2.89e-01	1.59e-01	1.430718	-5.7596376	0.4274749	HOXD1	homeobox D1
201373_at	2.89e-01	1.59e-01	-1.430702	-5.7596595	-0.5455155	PLEC	plectin
216699_s_at	2.89e-01	1.59e-01	1.430588	-5.7598169	0.2791422	KLK1	kallikrein 1
221169_s_at	2.89e-01	1.59e-01	1.430469	-5.7599818	0.3442924	HRH4	histamine receptor H4
216690_at	2.89e-01	1.59e-01	1.430326	-5.7601791	0.3852683	OR7C1	olfactory receptor family 7 subfamily C member 1
206302_s_at	2.89e-01	1.59e-01	-1.430029	-5.7605888	-0.2518153	NUDT4P1///NUDT4P2///NUDT4	nudix hydrolase 4 pseudogene 1///nudix hydrolase 4 pseudogene 2///nudix hydrolase 4
204910_s_at	2.89e-01	1.59e-01	1.429802	-5.7609033	0.3921956	TRIM3	tripartite motif containing 3
204400_at	2.89e-01	1.59e-01	-1.429486	-5.7613387	-0.3142339	EFS	embryonal Fyn-associated substrate
203965_at	2.89e-01	1.59e-01	1.429322	-5.7615653	0.2493102	USP20	ubiquitin specific peptidase 20
220797_at	2.89e-01	1.59e-01	-1.429293	-5.7616062	-0.2921448	LOC284009///METTL16	uncharacterized LOC284009///methyltransferase like 16
206139_at	2.89e-01	1.60e-01	1.429085	-5.7618935	0.2807278	PI4KB	phosphatidylinositol 4-kinase beta
220169_at	2.89e-01	1.60e-01	1.42902	-5.761983	0.4448482	TMEM156	transmembrane protein 156
208568_at	2.89e-01	1.60e-01	1.428911	-5.7621325	0.4079768	MC2R	melanocortin 2 receptor
214041_x_at	2.89e-01	1.60e-01	1.428776	-5.7623193	0.6349857	RPL37A	ribosomal protein L37a
205280_at	2.89e-01	1.60e-01	-1.42862	-5.762534	-0.7686645	GLRB	glycine receptor beta
217029_at	2.89e-01	1.60e-01	1.428577	-5.7625942	0.2582194		
221017_s_at	2.89e-01	1.60e-01	1.428573	-5.7625989	0.4529373	LRRC3	leucine rich repeat containing 3
215848_at	2.89e-01	1.60e-01	1.428416	-5.7628164	0.2707993	SCAPER	S-phase cyclin A associated protein in the ER
220139_at	2.90e-01	1.60e-01	1.428201	-5.7631134	0.4164457	DNMT3L	DNA methyltransferase 3 like
34210_at	2.90e-01	1.60e-01	1.428096	-5.7632573	0.5331767	CD52	CD52 molecule
205267_at	2.90e-01	1.60e-01	-1.428012	-5.7633731	-0.5794833	POU2AF1	POU class 2 associating factor 1
210926_at	2.90e-01	1.60e-01	1.428004	-5.7633848	0.399897	POTEKP	POTE ankyrin domain family member K, pseudogene
222300_at	2.90e-01	1.60e-01	1.42775	-5.7637344	0.4186461		
202760_s_at	2.90e-01	1.60e-01	-1.427722	-5.763773	-0.5224549	PALM2-AKAP2///AKAP2	PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
218887_at	2.90e-01	1.60e-01	-1.427592	-5.7639526	-0.299782	MRPL2	mitochondrial ribosomal protein L2
214524_at	2.90e-01	1.60e-01	1.427571	-5.7639819	0.5004011	GHRH	growth hormone releasing hormone
222123_s_at	2.90e-01	1.60e-01	1.427527	-5.7640427	0.4303747	HIF3A	hypoxia inducible factor 3 alpha subunit
216456_at	2.90e-01	1.60e-01	-1.427523	-5.7640475	-0.6366201		
216856_s_at	2.90e-01	1.60e-01	-1.42752	-5.764052	-0.5167824	DLEU2	deleted in lymphocytic leukemia 2 (non-protein coding)
207664_at	2.90e-01	1.60e-01	1.427457	-5.7641385	0.5454197	ADAM2	ADAM metallopeptidase domain 2
36554_at	2.90e-01	1.60e-01	-1.427416	-5.7641953	-0.2745555	ASMTL	acetylserotonin O-methyltransferase-like
221212_x_at	2.90e-01	1.60e-01	1.427386	-5.7642361	0.4691151	PBRM1	polybromo 1
200738_s_at	2.90e-01	1.60e-01	1.427131	-5.7645879	0.3366024	PGK1	phosphoglycerate kinase 1
208244_at	2.90e-01	1.60e-01	1.427071	-5.7646706	0.4839644	BMP3	bone morphogenetic protein 3
207738_s_at	2.90e-01	1.60e-01	1.427024	-5.7647353	0.3529089	NCKAP1	NCK associated protein 1
219576_at	2.90e-01	1.60e-01	-1.427018	-5.7647446	-0.4853792	MAP7D3	MAP7 domain containing 3
206916_x_at	2.90e-01	1.60e-01	1.426905	-5.7648991	0.5033057	TAT	tyrosine aminotransferase
218650_at	2.90e-01	1.60e-01	-1.426791	-5.7650575	-0.3905503	MIR1306///DGCR8	microRNA 1306///DGCR8 microprocessor complex subunit
31807_at	2.90e-01	1.60e-01	-1.426689	-5.7651978	-0.2387451	DDX49	DEAD-box helicase 49
209856_x_at	2.90e-01	1.60e-01	-1.426498	-5.7654609	-0.2970778	ABI2	abl-interactor 2
208429_x_at	2.90e-01	1.60e-01	1.426439	-5.7655421	0.3490675	HNF4A	hepatocyte nuclear factor 4 alpha
201653_at	2.90e-01	1.60e-01	-1.426387	-5.7656142	-0.2458965	CNIH1	cornichon family AMPA receptor auxiliary protein 1
222347_at	2.90e-01	1.60e-01	1.426299	-5.7657348	0.7236066		
222120_at	2.90e-01	1.60e-01	-1.426238	-5.7658187	-0.2481556	ZNF764	zinc finger protein 764
219572_at	2.90e-01	1.60e-01	-1.42617	-5.7659121	-0.4106111	CADPS2	calcium dependent secretion activator 2
221787_at	2.90e-01	1.60e-01	1.426107	-5.7659996	0.5303717	C6orf120	chromosome 6 open reading frame 120
206545_at	2.90e-01	1.60e-01	-1.425982	-5.7661713	-0.2807677	CD28	CD28 molecule
205916_at	2.90e-01	1.60e-01	-1.42591	-5.7662703	-1.179305	S100A7	S100 calcium binding protein A7
207953_at	2.90e-01	1.60e-01	-1.425899	-5.7662859	-0.2945881		
215862_at	2.90e-01	1.60e-01	1.425888	-5.7663012	0.3804973		
221308_at	2.90e-01	1.60e-01	1.425691	-5.766572	0.6477158	FRS2	fibroblast growth factor receptor substrate 2
210248_at	2.90e-01	1.60e-01	-1.425636	-5.7666475	-0.5182817	WNT7A	Wnt family member 7A
217107_at	2.90e-01	1.61e-01	1.425465	-5.7668832	0.3863046		
210056_at	2.90e-01	1.61e-01	1.425383	-5.7669967	0.3569043	RND1	Rho family GTPase 1
201067_at	2.91e-01	1.61e-01	-1.424742	-5.7678786	-0.4463131	PSMC2	proteasome 26S subunit, ATPase 2
222128_at	2.91e-01	1.61e-01	-1.424703	-5.7679329	-0.4392361	NSUN6	NOP2/Sun RNA methyltransferase family member 6
213678_at	2.91e-01	1.61e-01	1.424404	-5.7683443	0.3611697	TMEM151B	transmembrane protein 151B
214777_at	2.91e-01	1.61e-01	-1.424192	-5.7686356	-0.5288508	IGKC	immunoglobulin kappa constant
210046_s_at	2.91e-01	1.61e-01	1.424118	-5.7687372	0.4617036	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial
202336_s_at	2.91e-01	1.61e-01	-1.424043	-5.7688413	-0.3228268	PAM	peptidylglycine alpha-amidating monooxygenase
201113_at	2.91e-01	1.61e-01	-1.423964	-5.76895	-0.435111	TUFM	Tu translation elongation factor, mitochondrial
216384_x_at	2.91e-01	1.61e-01	-1.423635	-5.7694017	-0.5570716	LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA	prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha
215940_at	2.91e-01	1.61e-01	1.423327	-5.7698263	0.6959899	LINC01361	long intergenic non-protein coding RNA 1361
208386_x_at	2.91e-01	1.61e-01	-1.423289	-5.7698787	-0.3953511	DMC1	DNA meiotic recombinase 1
210030_at	2.91e-01	1.61e-01	1.423272	-5.7699021	0.4062339	DOHH	deoxyhypusine hydroxylase/monooxygenase
221778_at	2.91e-01	1.61e-01	1.422657	-5.770747	0.339876	KDM7A	lysine demethylase 7A
203873_at	2.91e-01	1.61e-01	1.422608	-5.7708141	0.3693902	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1
212866_at	2.92e-01	1.61e-01	-1.422236	-5.7713258	-0.217705	R3HCC1	R3H domain and coiled-coil containing 1
219130_at	2.92e-01	1.62e-01	-1.422063	-5.7715634	-0.3857494	TRMT13	tRNA methyltransferase 13 homolog
220529_at	2.92e-01	1.62e-01	1.421742	-5.7720048	0.326986	FLJ11710	uncharacterized protein FLJ11710
217269_s_at	2.92e-01	1.62e-01	1.421707	-5.7720526	0.3435415	TMPRSS15	transmembrane protease, serine 15
218874_s_at	2.92e-01	1.62e-01	1.421251	-5.7726786	0.2569422	ATAT1	alpha tubulin acetyltransferase 1
212494_at	2.92e-01	1.62e-01	1.421185	-5.772769	0.4303503	TNS2	tensin 2
210447_at	2.92e-01	1.62e-01	1.421054	-5.7729497	0.3439567	GLUD2	glutamate dehydrogenase 2
